[ 2025-10-16 09:38:40,151 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,152 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,175 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,175 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,554 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,554 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,580 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,581 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:38:40,582 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 09:40:49,231 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-16 09:40:49,231 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-16 11:05:32,136 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-16 11:05:32,264 ] Disconnected from gameserver
[ 2025-10-16 11:05:32,346 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-16 11:13:40,504 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-16 11:13:42,421 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-16 11:13:42,563 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-16 11:13:42,573 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-16 11:13:42,589 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-16 11:14:34,868 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-16 11:14:34,868 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-16 11:14:37,168 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 11:14:37,168 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-16 11:26:33,420 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-16 11:26:33,420 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-16 11:30:30,583 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-16 11:30:30,640 ] Disconnected from gameserver
[ 2025-10-16 11:31:36,112 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-16 11:31:36,687 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-16 11:31:36,739 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-16 11:31:36,745 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-16 11:31:36,758 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-16 12:59:08,876 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-16 12:59:08,876 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-16 13:30:59,133 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-16 13:30:59,227 ] Disconnected from gameserver
[ 2025-10-16 13:32:56,818 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-16 13:32:57,300 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-16 13:32:57,386 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-16 13:32:57,387 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-16 13:32:57,401 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-16 13:52:16,384 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-16 13:52:16,435 ] Disconnected from gameserver
[ 2025-10-16 13:52:16,486 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 14:25:14,918 ] Using spritesheet cache size of 910
[ 2025-10-19 14:25:20,651 ] Asset loading complete
[ 2025-10-19 14:25:21,680 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x2071a83aed0), parent's thread is QThread(0x207176baae0), current thread is QSGRenderThread(0x2071f0cfa40)
[ 2025-10-19 14:25:26,347 ] News query failed: "Unrecognized event news."
[ 2025-10-19 14:25:30,464 ] BattlEye: "Initialized (v1.249)"
[ 2025-10-19 14:25:30,464 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-10-19 14:25:30,464 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-10-19 14:25:30,464 ] BattlEye: "Config entry: GameID tibia"
[ 2025-10-19 14:25:30,464 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-10-19 14:25:30,565 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-19 14:25:30,570 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 14:25:30,587 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 14:25:30,618 ] News query failed: "Unrecognized event news."
[ 2025-10-19 14:25:47,559 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:25:47,560 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:25:48,979 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:48,979 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:48,979 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:48,979 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:48,979 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:49,525 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:49,525 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:49,525 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:49,526 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:49,526 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:49,555 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:49,555 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,348 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,348 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,414 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,414 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,885 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,885 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,885 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,904 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:50,904 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:51,493 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:25:51,493 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:25:52,990 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:52,990 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:53,528 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:53,528 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:54,441 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:54,441 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:55,111 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:55,111 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:55,111 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:55,112 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,061 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,062 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,062 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,062 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,075 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,075 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,634 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,634 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,643 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,643 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,643 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,644 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:56,644 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:57,234 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:57,234 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:57,235 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:57,235 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:57,235 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:57,249 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:57,250 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,173 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,174 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,191 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,191 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,709 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,709 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,709 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,728 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:58,728 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:25:59,558 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:25:59,559 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:26:35,933 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-19 14:26:35,989 ] Disconnected from gameserver
[ 2025-10-19 14:27:50,442 ] News query failed: "Unrecognized event news."
[ 2025-10-19 14:27:50,748 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 14:27:50,801 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-19 14:27:50,804 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 14:27:50,817 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 14:27:52,680 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:27:52,680 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:27:55,487 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,487 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,487 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,487 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,487 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,989 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,990 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,990 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,990 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:55,990 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,004 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,004 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,347 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,347 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,365 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,365 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,843 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,843 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,843 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,862 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:56,862 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 14:27:57,193 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:27:57,193 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:29:18,650 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:29:18,650 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:29:20,245 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:29:20,245 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:29:21,002 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 14:29:21,002 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:29:21,526 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 14:29:21,526 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 15:02:17,676 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-10-19 15:02:17,676 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://192.168.1.6/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-10-19 15:03:06,732 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-19 15:03:06,783 ] Disconnected from gameserver
[ 2025-10-19 15:03:06,818 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:23:05,042 ] Using spritesheet cache size of 910
[ 2025-10-19 15:23:06,194 ] Asset loading complete
[ 2025-10-19 15:23:06,760 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x2156c6667b0), parent's thread is QThread(0x215698d16a0), current thread is QSGRenderThread(0x215712f8aa0)
[ 2025-10-19 15:23:11,907 ] News query failed: "Unrecognized event news."
[ 2025-10-19 15:23:14,137 ] BattlEye: "Initialized (v1.249)"
[ 2025-10-19 15:23:14,137 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-10-19 15:23:14,137 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-10-19 15:23:14,137 ] BattlEye: "Config entry: GameID tibia"
[ 2025-10-19 15:23:14,137 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-10-19 15:23:14,214 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-19 15:23:14,217 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:23:14,232 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:23:14,268 ] News query failed: "Unrecognized event news."
[ 2025-10-19 15:27:56,048 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-19 15:27:56,105 ] Disconnected from gameserver
[ 2025-10-19 15:28:13,841 ] News query failed: "Unrecognized event news."
[ 2025-10-19 15:28:14,060 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:28:14,111 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-19 15:28:14,113 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:28:14,127 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:29:12,498 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-19 15:29:12,550 ] Disconnected from gameserver
[ 2025-10-19 15:29:33,041 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:29:34,168 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:29:34,221 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-19 15:29:34,223 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:29:34,237 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:34:26,699 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-19 15:34:26,757 ] Disconnected from gameserver
[ 2025-10-19 15:34:45,472 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:34:45,788 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:34:45,838 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-19 15:34:45,852 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:34:45,868 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:34:58,786 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:34:58,786 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:34:58,786 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:34:59,639 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:34:59,639 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:34:59,639 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:34:59,660 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:00,666 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:00,666 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:00,679 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:01,609 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:01,609 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:01,626 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:01,626 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:01,626 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:01,626 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:01,627 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:02,644 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:02,644 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:02,644 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:02,646 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:02,646 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:02,658 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:35:02,658 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:11,850 ] Connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-19 15:36:11,904 ] Disconnected from gameserver
[ 2025-10-19 15:36:32,241 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:36:32,507 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://192.168.1.6/login.php") ) due to too many retries.
[ 2025-10-19 15:36:32,561 ] Request connection to gameserver  "tcp://192.168.1.6:7172"  (unprotected:  "tcp://192.168.1.6:7172" )  requested (Charakter "Play Otserver" )
[ 2025-10-19 15:36:32,564 ] Request connection to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:36:32,580 ] Connected to gameserver  "tcp://192.168.1.6:7172" "Play Otserver"
[ 2025-10-19 15:36:48,713 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:48,713 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:48,713 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:48,713 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:48,713 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:48,713 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:48,713 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:53,972 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:53,972 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:53,972 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:53,972 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-10-19 15:36:53,972 ] QQuickPixmap: connectFinished() called when not loading.
